Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),SPACE1-1:Zone People Occupant Count [](Hourly),SPACE2-1:Zone People Occupant Count [](Hourly),SPACE3-1:Zone People Occupant Count [](Hourly),SPACE4-1:Zone People Occupant Count [](Hourly),SPACE5-1:Zone People Occupant Count [](Hourly),SPACE1-1:Zone Lights Total Heating Energy [J](Hourly),SPACE2-1:Zone Lights Total Heating Energy [J](Hourly),SPACE3-1:Zone Lights Total Heating Energy [J](Hourly),SPACE4-1:Zone Lights Total Heating Energy [J](Hourly),SPACE5-1:Zone Lights Total Heating Energy [J](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly),SPACE1-1 BASEBOARD:Baseboard Total Heating Rate [W](Hourly),SPACE3-1 BASEBOARD:Baseboard Total Heating Rate [W](Hourly) 
 01/20  16:00:00,1.475,60.125,2.1,206.25,459.5,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,21.3437711563693,23.8585823083058,21.7251026957267,22.0000371817241,21.7492778756767,23.1108917882691,0.0,930.983698985966 
 01/20  17:00:00,0.2625,67.125,2.725,230.,70.875,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,21.3230312938077,22.4963370762831,21.8499646803863,22.0190338588219,21.8616002303179,22.7002375405982,325.059192404978,1454.53816205653 
 01/20  18:00:00,-1.6,75.75,2.475,247.5,0.0,11.,5.,11.,5.,20.,5702400.,2462400.,5702400.,2462400.,10670400.,21.1424858747984,22.5762551202782,22.0005271736927,22.0083123354651,22.0003960204002,23.8224680778797,0.0,107.070558819815 
 01/20  19:00:00,-2.2,80.5,2.1,233.75,0.0,5.5,2.5,5.5,2.5,10.,3421440.,1477440.,3421440.,1477440.,6402240.,20.7871225482408,21.8488954903762,21.6617656567416,21.4533852495609,21.7722645100555,23.6404884512099,0.0,0.0 
 01/20  20:00:00,-2.2,83.875,2.1,205.,0.0,1.1,0.5,1.1,0.5,2.,1140480.,492480.,1140480.,492480.,2134080.,20.0518482949935,20.4523968978424,20.3711141058155,20.2073100402954,20.4677061944582,22.283613160727,0.0,0.0 
 01/20  21:00:00,-1.5125,85.,2.4125,183.75,0.0,1.1,0.5,1.1,0.5,2.,1140480.,492480.,1140480.,492480.,2134080.,19.1999567823152,19.503269567079,19.3915164227273,19.3755313541915,19.4606386945998,21.1155509714749,0.0,0.0 
 01/20  22:00:00,-1.1,85.,3.225,186.25,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,18.4649869686646,18.7950482308997,18.6020325573959,18.7359149607816,18.6537067920946,20.1799897658874,0.0,0.0 
 01/20  23:00:00,-1.1,85.,3.9125,190.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.8335488938627,18.3346706721119,18.0653950521005,18.3145427037631,18.1055100109512,19.7143088906506,0.0,0.0 
 01/20  24:00:00,-1.1,85.,5.1,183.75,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,17.3331944844884,18.0106039314275,17.6710748945586,18.0128767359492,17.7035466793734,19.4006226913696,0.0,0.0 
 01/21  01:00:00,-1.1,87.5,4.075,180.,0.0,0.0,0.0,0.0,0.0,0.0,285120.,123120.,285120.,123120.,533520.,16.9611647923498,17.9210547324638,17.5398961574618,17.937992771696,17.5657563096852,19.3517687775867,0.0,0.0 
