Time,BASEMENT:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],BASEMENT:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s] 
01:45:00,1.296407E+04,1.028044E+04,4.383953E-01,7.093395E-01,1.238755E+04,2.776008E+04,4.188996E-01,1.915413E+00,1.383827E+05,3.164092E+05,4.679576E+00,2.183185E+01,6.450058E+04,3.260231E+04,2.181164E+00,2.249517E+00,1.603998E+04,2.447869E+03,5.423070E-01,1.689293E-01,1.067813E+04,1.658914E+03,3.610226E-01,1.144835E-01,1.580383E+04,2.221960E+03,5.343228E-01,1.533386E-01,1.065980E+04,2.067686E+03,3.604029E-01,1.426939E-01,1.803721E+05,2.682514E+04,6.098328E+00,1.851234E+00,1.183154E+05,1.812286E+04,4.000187E+00,1.250685E+00,1.790562E+05,2.487547E+04,6.053836E+00,1.716681E+00,1.201600E+05,2.290506E+04,4.062552E+00,1.580715E+00,2.488872E+04,2.697595E+03,8.414828E-01,1.861633E-01,1.619256E+04,1.822895E+03,5.474646E-01,1.258001E-01,2.480256E+04,2.531493E+03,8.385699E-01,1.747001E-01,1.644568E+04,2.269473E+03,5.560224E-01,1.566193E-01 
01:50:00,1.296444E+04,1.040938E+04,4.384079E-01,7.182363E-01,1.239027E+04,2.789173E+04,4.189917E-01,1.924496E+00,1.384149E+05,3.183747E+05,4.680665E+00,2.196746E+01,6.453582E+04,3.272432E+04,2.182355E+00,2.257935E+00,1.604037E+04,2.450672E+03,5.423200E-01,1.691226E-01,1.067838E+04,1.659742E+03,3.610309E-01,1.145405E-01,1.580422E+04,2.226139E+03,5.343359E-01,1.536269E-01,1.066005E+04,2.065120E+03,3.604112E-01,1.425167E-01,1.803765E+05,2.690012E+04,6.098476E+00,1.856407E+00,1.183182E+05,1.816310E+04,4.000282E+00,1.253462E+00,1.790605E+05,2.496547E+04,6.053984E+00,1.722892E+00,1.201628E+05,2.288580E+04,4.062647E+00,1.579384E+00,2.489285E+04,2.696086E+03,8.416225E-01,1.860590E-01,1.619523E+04,1.821068E+03,5.475548E-01,1.256739E-01,2.480671E+04,2.531515E+03,8.387100E-01,1.747015E-01,1.644834E+04,2.261470E+03,5.561125E-01,1.560668E-01 
01:55:00,1.296481E+04,1.053653E+04,4.384205E-01,7.270095E-01,1.239298E+04,2.802194E+04,4.190835E-01,1.933480E+00,1.384470E+05,3.203114E+05,4.681751E+00,2.210108E+01,6.457054E+04,3.284330E+04,2.183530E+00,2.266143E+00,1.604075E+04,2.453264E+03,5.423330E-01,1.693014E-01,1.067863E+04,1.660434E+03,3.610393E-01,1.145882E-01,1.580460E+04,2.230105E+03,5.343489E-01,1.539006E-01,1.066030E+04,2.062434E+03,3.604196E-01,1.423312E-01,1.803808E+05,2.697139E+04,6.098623E+00,1.861324E+00,1.183210E+05,1.820090E+04,4.000377E+00,1.256069E+00,1.790649E+05,2.505182E+04,6.054131E+00,1.728849E+00,1.201656E+05,2.286476E+04,4.062742E+00,1.577930E+00,2.489691E+04,2.694210E+03,8.417599E-01,1.859293E-01,1.619785E+04,1.819000E+03,5.476435E-01,1.255311E-01,2.481079E+04,2.531297E+03,8.388479E-01,1.746863E-01,1.645096E+04,2.253307E+03,5.562010E-01,1.555033E-01 
02:00:00,1.296519E+04,1.066195E+04,4.384331E-01,7.356630E-01,1.239569E+04,2.815080E+04,4.191751E-01,1.942369E+00,1.384790E+05,3.222200E+05,4.682833E+00,2.223276E+01,6.460475E+04,3.295932E+04,2.184686E+00,2.274147E+00,1.604113E+04,2.455653E+03,5.423459E-01,1.694661E-01,1.067887E+04,1.660996E+03,3.610476E-01,1.146269E-01,1.580499E+04,2.233868E+03,5.343619E-01,1.541601E-01,1.066054E+04,2.059636E+03,3.604279E-01,1.421380E-01,1.803852E+05,2.703830E+04,6.098770E+00,1.865940E+00,1.183238E+05,1.823631E+04,4.000472E+00,1.258512E+00,1.790692E+05,2.513460E+04,6.054278E+00,1.734561E+00,1.201684E+05,2.284199E+04,4.062837E+00,1.576357E+00,2.490091E+04,2.691968E+03,8.418951E-01,1.857744E-01,1.620043E+04,1.816695E+03,5.477307E-01,1.253719E-01,2.481480E+04,2.530703E+03,8.389835E-01,1.746452E-01,1.645353E+04,2.244990E+03,5.562881E-01,1.549292E-01 
02:05:00,1.296556E+04,1.078571E+04,4.384458E-01,7.442021E-01,1.239839E+04,2.827834E+04,4.192664E-01,1.951169E+00,1.385110E+05,3.241012E+05,4.683913E+00,2.236255E+01,6.463846E+04,3.307247E+04,2.185826E+00,2.281954E+00,1.604151E+04,2.458109E+03,5.423588E-01,1.696355E-01,1.067912E+04,1.661609E+03,3.610558E-01,1.146691E-01,1.580537E+04,2.237696E+03,5.343748E-01,1.544242E-01,1.066079E+04,2.056910E+03,3.604362E-01,1.419497E-01,1.803895E+05,2.710543E+04,6.098916E+00,1.870572E+00,1.183266E+05,1.827114E+04,4.000566E+00,1.260914E+00,1.790736E+05,2.521648E+04,6.054425E+00,1.740211E+00,1.201712E+05,2.281933E+04,4.062931E+00,1.574791E+00,2.490484E+04,2.689635E+03,8.420280E-01,1.856132E-01,1.620297E+04,1.814338E+03,5.478165E-01,1.252091E-01,2.481874E+04,2.530014E+03,8.391169E-01,1.745975E-01,1.645607E+04,2.236700E+03,5.563737E-01,1.543569E-01 
02:10:00,1.296593E+04,1.090782E+04,4.384585E-01,7.526279E-01,1.240109E+04,2.840461E+04,4.193574E-01,1.959881E+00,1.385428E+05,3.259557E+05,4.684990E+00,2.249050E+01,6.467168E+04,3.318283E+04,2.186950E+00,2.289568E+00,1.604189E+04,2.460682E+03,5.423716E-01,1.698130E-01,1.067936E+04,1.662306E+03,3.610641E-01,1.147171E-01,1.580575E+04,2.241637E+03,5.343877E-01,1.546961E-01,1.066103E+04,2.054290E+03,3.604444E-01,1.417687E-01,1.803938E+05,2.717218E+04,6.099061E+00,1.875176E+00,1.183293E+05,1.830581E+04,4.000660E+00,1.263306E+00,1.790779E+05,2.529811E+04,6.054570E+00,1.745843E+00,1.201739E+05,2.279797E+04,4.063024E+00,1.573316E+00,2.490871E+04,2.687420E+03,8.421588E-01,1.854602E-01,1.620547E+04,1.812044E+03,5.479009E-01,1.250506E-01,2.482263E+04,2.529397E+03,8.392482E-01,1.745548E-01,1.645856E+04,2.228595E+03,5.564580E-01,1.537973E-01 
02:15:00,1.296631E+04,1.102832E+04,4.384711E-01,7.609420E-01,1.240377E+04,2.852967E+04,4.194482E-01,1.968509E+00,1.385746E+05,3.277842E+05,4.686063E+00,2.261666E+01,6.470442E+04,3.329051E+04,2.188057E+00,2.296997E+00,1.604227E+04,2.463379E+03,5.423844E-01,1.699989E-01,1.067960E+04,1.663092E+03,3.610723E-01,1.147712E-01,1.580613E+04,2.245699E+03,5.344005E-01,1.549763E-01,1.066128E+04,2.051781E+03,3.604526E-01,1.415955E-01,1.803981E+05,2.723866E+04,6.099206E+00,1.879763E+00,1.183321E+05,1.834045E+04,4.000753E+00,1.265695E+00,1.790822E+05,2.537962E+04,6.054716E+00,1.751467E+00,1.201767E+05,2.277636E+04,4.063118E+00,1.571823E+00,2.491252E+04,2.685055E+03,8.422875E-01,1.852968E-01,1.620792E+04,1.809662E+03,5.479840E-01,1.248862E-01,2.482645E+04,2.528639E+03,8.393773E-01,1.745024E-01,1.646101E+04,2.220466E+03,5.565409E-01,1.532362E-01 
02:20:00,1.296668E+04,1.114722E+04,4.384838E-01,7.691460E-01,1.240645E+04,2.865356E+04,4.195388E-01,1.977057E+00,1.386062E+05,3.295874E+05,4.687133E+00,2.274107E+01,6.473669E+04,3.339559E+04,2.189148E+00,2.304247E+00,1.604265E+04,2.466209E+03,5.423972E-01,1.701941E-01,1.067985E+04,1.663974E+03,3.610805E-01,1.148320E-01,1.580651E+04,2.249892E+03,5.344134E-01,1.552656E-01,1.066152E+04,2.049393E+03,3.604609E-01,1.414305E-01,1.804023E+05,2.730512E+04,6.099351E+00,1.884348E+00,1.183349E+05,1.837515E+04,4.000846E+00,1.268089E+00,1.790864E+05,2.546117E+04,6.054860E+00,1.757094E+00,1.201794E+05,2.275631E+04,4.063211E+00,1.570438E+00,2.491626E+04,2.682846E+03,8.424141E-01,1.851442E-01,1.621034E+04,1.807375E+03,5.480657E-01,1.247282E-01,2.483020E+04,2.528003E+03,8.395043E-01,1.744583E-01,1.646342E+04,2.212545E+03,5.566224E-01,1.526894E-01 
02:25:00,1.296706E+04,1.126455E+04,4.384966E-01,7.772413E-01,1.240912E+04,2.877632E+04,4.196291E-01,1.985526E+00,1.386378E+05,3.313658E+05,4.688201E+00,2.286376E+01,6.476848E+04,3.349818E+04,2.190223E+00,2.311325E+00,1.604303E+04,2.469183E+03,5.424099E-01,1.703992E-01,1.068009E+04,1.664959E+03,3.610887E-01,1.148999E-01,1.580689E+04,2.254225E+03,5.344261E-01,1.555646E-01,1.066176E+04,2.047131E+03,3.604690E-01,1.412743E-01,1.804066E+05,2.737171E+04,6.099495E+00,1.888942E+00,1.183376E+05,1.840999E+04,4.000939E+00,1.270492E+00,1.790907E+05,2.554287E+04,6.055005E+00,1.762731E+00,1.201822E+05,2.273628E+04,4.063304E+00,1.569054E+00,2.491994E+04,2.680531E+03,8.425387E-01,1.849844E-01,1.621271E+04,1.805031E+03,5.481460E-01,1.245663E-01,2.483390E+04,2.527271E+03,8.396293E-01,1.744076E-01,1.646580E+04,2.204628E+03,5.567026E-01,1.521429E-01 
02:30:00,1.296744E+04,1.138032E+04,4.385093E-01,7.852295E-01,1.241178E+04,2.889798E+04,4.197191E-01,1.993920E+00,1.386692E+05,3.331200E+05,4.689265E+00,2.298480E+01,6.479982E+04,3.359838E+04,2.191283E+00,2.318238E+00,1.604340E+04,2.472312E+03,5.424225E-01,1.706151E-01,1.068033E+04,1.666056E+03,3.610969E-01,1.149755E-01,1.580726E+04,2.258710E+03,5.344389E-01,1.558740E-01,1.066200E+04,2.045005E+03,3.604772E-01,1.411274E-01,1.804109E+05,2.743935E+04,6.099638E+00,1.893608E+00,1.183403E+05,1.844508E+04,4.001032E+00,1.272913E+00,1.790950E+05,2.562486E+04,6.055148E+00,1.768388E+00,1.201849E+05,2.271805E+04,4.063396E+00,1.567794E+00,2.492357E+04,2.678416E+03,8.426613E-01,1.848382E-01,1.621505E+04,1.802811E+03,5.482251E-01,1.244130E-01,2.483754E+04,2.526704E+03,8.397523E-01,1.743684E-01,1.646813E+04,2.196945E+03,5.567815E-01,1.516126E-01 
02:35:00,1.296781E+04,1.149456E+04,4.385220E-01,7.931116E-01,1.241444E+04,2.901858E+04,4.198089E-01,2.002241E+00,1.387006E+05,3.348505E+05,4.690326E+00,2.310419E+01,6.483071E+04,3.369626E+04,2.192328E+00,2.324991E+00,1.604377E+04,2.475343E+03,5.424352E-01,1.708241E-01,1.068057E+04,1.667093E+03,3.611050E-01,1.150470E-01,1.580764E+04,2.263093E+03,5.344515E-01,1.561763E-01,1.066224E+04,2.042843E+03,3.604853E-01,1.409781E-01,1.804151E+05,2.750368E+04,6.099781E+00,1.898046E+00,1.183431E+05,1.847877E+04,4.001124E+00,1.275237E+00,1.790992E+05,2.570467E+04,6.055292E+00,1.773895E+00,1.201876E+05,2.269831E+04,4.063488E+00,1.566430E+00,2.492714E+04,2.675978E+03,8.427819E-01,1.846698E-01,1.621735E+04,1.800388E+03,5.483029E-01,1.242457E-01,2.484112E+04,2.525819E+03,8.398734E-01,1.743072E-01,1.647043E+04,2.189121E+03,5.568592E-01,1.510724E-01 
02:40:00,1.296819E+04,1.160728E+04,4.385348E-01,8.008890E-01,1.241708E+04,2.913813E+04,4.198984E-01,2.010489E+00,1.387319E+05,3.365579E+05,4.691385E+00,2.322200E+01,6.486116E+04,3.379190E+04,2.193357E+00,2.331590E+00,1.604415E+04,2.478245E+03,5.424478E-01,1.710243E-01,1.068081E+04,1.668051E+03,3.611131E-01,1.151130E-01,1.580801E+04,2.267343E+03,5.344642E-01,1.564696E-01,1.066248E+04,2.040626E+03,3.604934E-01,1.408250E-01,1.804193E+05,2.756556E+04,6.099924E+00,1.902315E+00,1.183458E+05,1.851080E+04,4.001216E+00,1.277446E+00,1.791034E+05,2.578190E+04,6.055434E+00,1.779223E+00,1.201904E+05,2.267767E+04,4.063580E+00,1.565005E+00,2.493065E+04,2.673315E+03,8.429006E-01,1.844859E-01,1.621962E+04,1.797828E+03,5.483795E-01,1.240689E-01,2.484464E+04,2.524714E+03,8.399925E-01,1.742308E-01,1.647269E+04,2.181227E+03,5.569356E-01,1.505275E-01 
02:45:00,1.296857E+04,1.171849E+04,4.385476E-01,8.085627E-01,1.241972E+04,2.925668E+04,4.199877E-01,2.018668E+00,1.387631E+05,3.382425E+05,4.692440E+00,2.333823E+01,6.489117E+04,3.388537E+04,2.194372E+00,2.338039E+00,1.604452E+04,2.481027E+03,5.424603E-01,1.712162E-01,1.068105E+04,1.668934E+03,3.611212E-01,1.151739E-01,1.580839E+04,2.271468E+03,5.344768E-01,1.567541E-01,1.066272E+04,2.038357E+03,3.605015E-01,1.406683E-01,1.804235E+05,2.762505E+04,6.100066E+00,1.906420E+00,1.183485E+05,1.854119E+04,4.001307E+00,1.279542E+00,1.791076E+05,2.585658E+04,6.055577E+00,1.784375E+00,1.201931E+05,2.265618E+04,4.063671E+00,1.563520E+00,2.493410E+04,2.670441E+03,8.430174E-01,1.842874E-01,1.622185E+04,1.795136E+03,5.484548E-01,1.238830E-01,2.484811E+04,2.523395E+03,8.401096E-01,1.741396E-01,1.647491E+04,2.173274E+03,5.570107E-01,1.499785E-01 
02:50:00,1.296895E+04,1.182822E+04,4.385604E-01,8.161336E-01,1.242236E+04,2.937422E+04,4.200767E-01,2.026778E+00,1.387942E+05,3.399049E+05,4.693492E+00,2.345293E+01,6.492075E+04,3.397671E+04,2.195372E+00,2.344340E+00,1.604489E+04,2.483693E+03,5.424728E-01,1.714000E-01,1.068129E+04,1.669747E+03,3.611292E-01,1.152299E-01,1.580876E+04,2.275473E+03,5.344894E-01,1.570304E-01,1.066296E+04,2.036041E+03,3.605095E-01,1.405084E-01,1.804277E+05,2.768216E+04,6.100207E+00,1.910360E+00,1.183512E+05,1.856999E+04,4.001399E+00,1.281529E+00,1.791118E+05,2.592877E+04,6.055718E+00,1.789356E+00,1.201957E+05,2.263382E+04,4.063762E+00,1.561976E+00,2.493750E+04,2.667357E+03,8.431323E-01,1.840744E-01,1.622404E+04,1.792312E+03,5.485289E-01,1.236880E-01,2.485152E+04,2.521860E+03,8.402250E-01,1.740336E-01,1.647710E+04,2.165261E+03,5.570847E-01,1.494255E-01 
02:55:00,1.296933E+04,1.193647E+04,4.385732E-01,8.236025E-01,1.242498E+04,2.949078E+04,4.201655E-01,2.034820E+00,1.388253E+05,3.415453E+05,4.694541E+00,2.356611E+01,6.494991E+04,3.406596E+04,2.196358E+00,2.350498E+00,1.604526E+04,2.486245E+03,5.424853E-01,1.715761E-01,1.068152E+04,1.670491E+03,3.611372E-01,1.152812E-01,1.580913E+04,2.279360E+03,5.345019E-01,1.572986E-01,1.066320E+04,2.033680E+03,3.605176E-01,1.403453E-01,1.804318E+05,2.773690E+04,6.100348E+00,1.914135E+00,1.183539E+05,1.859724E+04,4.001489E+00,1.283409E+00,1.791160E+05,2.599854E+04,6.055860E+00,1.794169E+00,1.201984E+05,2.261059E+04,4.063853E+00,1.560372E+00,2.494085E+04,2.664063E+03,8.432454E-01,1.838470E-01,1.622620E+04,1.789355E+03,5.486018E-01,1.234839E-01,2.485487E+04,2.520111E+03,8.403385E-01,1.739127E-01,1.647925E+04,2.157190E+03,5.571575E-01,1.488683E-01 
03:00:00,1.296971E+04,1.204325E+04,4.385860E-01,8.309703E-01,1.242760E+04,2.960638E+04,4.202541E-01,2.042796E+00,1.388562E+05,3.431642E+05,4.695587E+00,2.367781E+01,6.497866E+04,3.415317E+04,2.197330E+00,2.356515E+00,1.604562E+04,2.488687E+03,5.424977E-01,1.717444E-01,1.068176E+04,1.671168E+03,3.611452E-01,1.153278E-01,1.580950E+04,2.283133E+03,5.345144E-01,1.575589E-01,1.066343E+04,2.031276E+03,3.605256E-01,1.401793E-01,1.804360E+05,2.778928E+04,6.100489E+00,1.917749E+00,1.183565E+05,1.862297E+04,4.001580E+00,1.285183E+00,1.791202E+05,2.606592E+04,6.056001E+00,1.798818E+00,1.202011E+05,2.258650E+04,4.063943E+00,1.558708E+00,2.494414E+04,2.660563E+03,8.433568E-01,1.836053E-01,1.622832E+04,1.786269E+03,5.486736E-01,1.232708E-01,2.485818E+04,2.518149E+03,8.404502E-01,1.737772E-01,1.648137E+04,2.149060E+03,5.572291E-01,1.483072E-01 
03:05:00,1.297009E+04,1.214858E+04,4.385988E-01,8.382376E-01,1.243021E+04,2.972103E+04,4.203423E-01,2.050706E+00,1.388871E+05,3.447620E+05,4.696631E+00,2.378804E+01,6.500700E+04,3.423837E+04,2.198289E+00,2.362394E+00,1.604599E+04,2.491019E+03,5.425101E-01,1.719053E-01,1.068200E+04,1.671778E+03,3.611532E-01,1.153698E-01,1.580987E+04,2.286791E+03,5.345268E-01,1.578112E-01,1.066367E+04,2.028828E+03,3.605335E-01,1.400103E-01,1.804401E+05,2.783934E+04,6.100629E+00,1.921202E+00,1.183592E+05,1.864722E+04,4.001670E+00,1.286855E+00,1.791243E+05,2.613095E+04,6.056141E+00,1.803305E+00,1.202038E+05,2.256156E+04,4.064034E+00,1.556985E+00,2.494738E+04,2.656861E+03,8.434664E-01,1.833496E-01,1.623041E+04,1.783056E+03,5.487443E-01,1.230489E-01,2.486143E+04,2.515980E+03,8.405602E-01,1.736273E-01,1.648345E+04,2.140873E+03,5.572996E-01,1.477421E-01 
03:10:00,1.297046E+04,1.225245E+04,4.386117E-01,8.454049E-01,1.243281E+04,2.983474E+04,4.204304E-01,2.058552E+00,1.389178E+05,3.463388E+05,4.697671E+00,2.389684E+01,6.503494E+04,3.432161E+04,2.199234E+00,2.368137E+00,1.604636E+04,2.493244E+03,5.425225E-01,1.720587E-01,1.068223E+04,1.672322E+03,3.611612E-01,1.154073E-01,1.581023E+04,2.290338E+03,5.345393E-01,1.580559E-01,1.066390E+04,2.026340E+03,3.605415E-01,1.398384E-01,1.804443E+05,2.788712E+04,6.100768E+00,1.924498E+00,1.183619E+05,1.867001E+04,4.001760E+00,1.288427E+00,1.791285E+05,2.619369E+04,6.056281E+00,1.807633E+00,1.202064E+05,2.253579E+04,4.064123E+00,1.555206E+00,2.495057E+04,2.652960E+03,8.435742E-01,1.830803E-01,1.623246E+04,1.779718E+03,5.488138E-01,1.228185E-01,2.486463E+04,2.513606E+03,8.406684E-01,1.734634E-01,1.648550E+04,2.132631E+03,5.573690E-01,1.471732E-01 
03:15:00,1.297085E+04,1.235489E+04,4.386245E-01,8.524727E-01,1.243541E+04,2.994752E+04,4.205182E-01,2.066333E+00,1.389485E+05,3.478952E+05,4.698708E+00,2.400422E+01,6.506248E+04,3.440293E+04,2.200165E+00,2.373747E+00,1.604672E+04,2.495363E+03,5.425348E-01,1.722048E-01,1.068247E+04,1.672803E+03,3.611691E-01,1.154404E-01,1.581060E+04,2.293774E+03,5.345516E-01,1.582929E-01,1.066414E+04,2.023811E+03,3.605494E-01,1.396638E-01,1.804484E+05,2.793266E+04,6.100907E+00,1.927639E+00,1.183645E+05,1.869136E+04,4.001850E+00,1.289900E+00,1.791326E+05,2.625416E+04,6.056420E+00,1.811805E+00,1.202091E+05,2.250922E+04,4.064213E+00,1.553371E+00,2.495371E+04,2.648864E+03,8.436804E-01,1.827975E-01,1.623449E+04,1.776258E+03,5.488822E-01,1.225796E-01,2.486778E+04,2.511032E+03,8.407749E-01,1.732856E-01,1.648752E+04,2.124336E+03,5.574373E-01,1.466006E-01 
03:20:00,1.297123E+04,1.245589E+04,4.386374E-01,8.594413E-01,1.243800E+04,3.005939E+04,4.206057E-01,2.074052E+00,1.389791E+05,3.494314E+05,4.699742E+00,2.411022E+01,6.508964E+04,3.448236E+04,2.201083E+00,2.379228E+00,1.604708E+04,2.497377E+03,5.425471E-01,1.723437E-01,1.068270E+04,1.673220E+03,3.611770E-01,1.154691E-01,1.581096E+04,2.297102E+03,5.345640E-01,1.585225E-01,1.066437E+04,2.021243E+03,3.605573E-01,1.394865E-01,1.804525E+05,2.797600E+04,6.101046E+00,1.930629E+00,1.183672E+05,1.871132E+04,4.001939E+00,1.291276E+00,1.791367E+05,2.631241E+04,6.056559E+00,1.815824E+00,1.202117E+05,2.248185E+04,4.064302E+00,1.551481E+00,2.495680E+04,2.644579E+03,8.437849E-01,1.825016E-01,1.623648E+04,1.772679E+03,5.489495E-01,1.223325E-01,2.487088E+04,2.508262E+03,8.408798E-01,1.730944E-01,1.648951E+04,2.115989E+03,5.575044E-01,1.460245E-01 
